order_id,customer_id,order_date,channel,store_city,product_id,product_name,category,product_type,quantity,unit_price,line_total,discount_pct
ORD-10113,C1115,2023-01-26,in-store,Miami,P006,Crystal Wine Glass Set (4),Kitchen & Dining,product,2,64.99,129.98,0
ORD-10113,C1115,2023-01-26,in-store,Miami,P065,Entryway Coat Rack,Storage,product,2,89.99,179.98,0
ORD-10114,C0510,2023-01-15,in-store,Austin,P020,Waffle Weave Hand Towels (6),Bedding & Bath,product,1,34.99,34.99,0
ORD-10115,C0584,2023-01-18,in-store,Miami,S006,Personal Shopping Session,Services,service,1,150.00,150.00,0
ORD-10115,C0584,2023-01-18,in-store,Miami,P048,Throw Pillow Set (2),Decor,product,1,44.99,44.99,0
ORD-10117,C1154,2023-01-05,online,,P011,Espresso Machine,Kitchen & Dining,product,1,299.99,299.99,0
ORD-10117,C1154,2023-01-05,online,,P019,Turkish Cotton Bath Towel Set (4),Bedding & Bath,product,2,79.99,159.98,0
ORD-10117,C1154,2023-01-05,online,,P019,Turkish Cotton Bath Towel Set (4),Bedding & Bath,product,2,79.99,159.98,0
ORD-10117,C1154,2023-01-05,online,,P008,Bamboo Cutting Board,Kitchen & Dining,product,1,29.99,29.99,0
ORD-10117,C1154,2023-01-05,online,,P003,Non-Stick Frying Pan,Kitchen & Dining,product,2,34.99,69.98,0
ORD-10118,C0830,2023-01-12,online,,P023,Mid-Century Dining Table,Furniture,product,2,599.99,1199.98,0
ORD-10119,C0584,2023-01-02,online,,P003,Non-Stick Frying Pan,Kitchen & Dining,product,1,34.99,34.99,0
ORD-10120,C0640,2023-01-15,in-store,Chicago,P028,Velvet Armchair,Furniture,product,1,449.99,404.99,10
ORD-10121,C0357,2023-01-25,in-store,Nashville,P029,Floating Wall Shelf Set (3),Furniture,product,1,79.99,71.99,10
ORD-10122,C0584,2023-01-05,in-store,Los Angeles,P025,Marble Side Table,Furniture,product,1,199.99,199.99,0
ORD-10122,C0584,2023-01-05,in-store,Los Angeles,P017,Weighted Blanket 15lb,Bedding & Bath,product,1,89.99,89.99,0
ORD-10123,C1233,2023-01-05,in-store,Chicago,P022,Ceramic Soap Dispenser Set,Bedding & Bath,product,1,24.99,24.99,0
ORD-10124,C0584,2023-01-21,in-store,Miami,P035,Rattan Pendant Light,Lighting,product,2,119.99,239.98,0
ORD-10124,C0584,2023-01-21,in-store,Miami,P042,Gallery Frame Set (5),Decor,product,2,49.99,99.98,0
ORD-10126,C0510,2023-01-09,in-store,Nashville,P025,Marble Side Table,Furniture,product,3,199.99,599.97,0
ORD-10126,C0510,2023-01-09,in-store,Nashville,P010,Wooden Serving Tray,Kitchen & Dining,product,1,39.99,39.99,0
ORD-10127,C0835,2023-01-23,in-store,Los Angeles,P001,"Cast Iron Skillet 12""",Kitchen & Dining,product,1,49.99,39.99,20
ORD-10127,C0835,2023-01-23,in-store,Los Angeles,P041,Abstract Canvas Print (24x36),Decor,product,1,89.99,71.99,20
ORD-10127,C0835,2023-01-23,in-store,Los Angeles,P017,Weighted Blanket 15lb,Bedding & Bath,product,1,89.99,71.99,20
ORD-10127,C0835,2023-01-23,in-store,Los Angeles,P002,Stainless Steel Pot Set (5pc),Kitchen & Dining,product,1,189.99,151.99,20
ORD-10128,C0640,2023-01-05,online,,P037,Brass Wall Sconce (pair),Lighting,product,2,109.99,219.98,0
ORD-10128,C0640,2023-01-05,online,,P010,Wooden Serving Tray,Kitchen & Dining,product,1,39.99,39.99,0
ORD-10128,C0640,2023-01-05,online,,P052,Wicker Patio Lounge Chair,Outdoor & Garden,product,1,349.99,349.99,0
ORD-10129,C1115,2023-01-16,in-store,Chicago,P045,Dried Floral Arrangement,Decor,product,1,44.99,44.99,0
ORD-10130,C1019,2023-01-28,online,,P023,Mid-Century Dining Table,Furniture,product,1,599.99,599.99,0
ORD-10130,C1019,2023-01-28,online,,P010,Wooden Serving Tray,Kitchen & Dining,product,1,39.99,39.99,0
ORD-10130,C1019,2023-01-28,online,,P007,Handblown Tumbler Set (6),Kitchen & Dining,product,1,54.99,54.99,0
ORD-10131,C0584,2023-01-15,in-store,Miami,P032,Standing Desk Converter,Furniture,product,2,199.99,399.98,0
ORD-10131,C0584,2023-01-15,in-store,Miami,P025,Marble Side Table,Furniture,product,2,199.99,399.98,0
ORD-10131,C0584,2023-01-15,in-store,Miami,P011,Espresso Machine,Kitchen & Dining,product,1,299.99,299.99,0
ORD-10131,C0584,2023-01-15,in-store,Miami,P039,Beeswax Taper Candles (12),Lighting,product,1,29.99,29.99,0
ORD-10132,C1154,2023-01-13,in-store,New York,P042,Gallery Frame Set (5),Decor,product,2,49.99,99.98,0
ORD-10132,C1154,2023-01-13,in-store,New York,P047,Jute Runner 2x8,Decor,product,1,79.99,79.99,0
ORD-10133,C0686,2023-01-16,online,,P006,Crystal Wine Glass Set (4),Kitchen & Dining,product,2,64.99,123.48,5
ORD-10133,C0686,2023-01-16,online,,P013,Egyptian Cotton Sheet Set (Queen),Bedding & Bath,product,1,129.99,123.49,5
ORD-10134,C1281,2023-01-20,online,,P007,Handblown Tumbler Set (6),Kitchen & Dining,product,1,54.99,54.99,0
ORD-10134,C1281,2023-01-20,online,,P021,Bamboo Bath Mat,Bedding & Bath,product,1,44.99,44.99,0
ORD-10134,C1281,2023-01-20,online,,P011,Espresso Machine,Kitchen & Dining,product,1,299.99,299.99,0
ORD-10135,C1240,2023-01-10,online,,P021,Bamboo Bath Mat,Bedding & Bath,product,2,44.99,89.98,0
ORD-10135,C1240,2023-01-10,online,,P037,Brass Wall Sconce (pair),Lighting,product,1,109.99,109.99,0
ORD-10136,C0640,2023-01-07,in-store,Nashville,P018,Memory Foam Pillow (2-pack),Bedding & Bath,product,2,69.99,111.98,20
ORD-10137,C0375,2023-01-27,in-store,Los Angeles,P060,Seagrass Basket Large,Storage,product,1,39.99,39.99,0
ORD-10137,C0375,2023-01-27,in-store,Los Angeles,P016,Down Comforter (Queen),Bedding & Bath,product,2,199.99,399.98,0
ORD-10137,C0375,2023-01-27,in-store,Los Angeles,P047,Jute Runner 2x8,Decor,product,1,79.99,79.99,0
ORD-10138,C1281,2023-01-24,in-store,Nashville,P015,Microfiber Sheet Set (Full),Bedding & Bath,product,1,49.99,49.99,0
ORD-10139,C0357,2023-01-24,in-store,Denver,P064,Stackable Pantry Bins (6),Storage,product,1,44.99,44.99,0
ORD-10140,C0640,2023-01-04,in-store,Los Angeles,S002,Interior Design Consultation (2hr),Services,service,1,299.00,284.05,5
ORD-10140,C0640,2023-01-04,in-store,Los Angeles,P059,Woven Storage Basket Set (4),Storage,product,1,54.99,52.24,5
ORD-10141,C0640,2023-01-06,in-store,Austin,P029,Floating Wall Shelf Set (3),Furniture,product,1,79.99,79.99,0
ORD-10141,C0640,2023-01-06,in-store,Austin,P015,Microfiber Sheet Set (Full),Bedding & Bath,product,1,49.99,49.99,0
ORD-10142,C0640,2023-01-06,online,,P006,Crystal Wine Glass Set (4),Kitchen & Dining,product,1,64.99,64.99,0
ORD-10142,C0640,2023-01-06,online,,P025,Marble Side Table,Furniture,product,1,199.99,199.99,0
ORD-10143,C0584,2023-01-18,in-store,Nashville,S006,Personal Shopping Session,Services,service,1,150.00,150.00,0
ORD-10144,C1966,2023-01-28,online,,P024,Farmhouse Coffee Table,Furniture,product,1,349.99,349.99,0
ORD-10145,C1233,2023-01-06,in-store,Miami,P047,Jute Runner 2x8,Decor,product,2,79.99,159.98,0
ORD-10145,C1233,2023-01-06,in-store,Miami,P026,Upholstered Dining Chair (2),Furniture,product,1,299.99,299.99,0
ORD-10145,C1233,2023-01-06,in-store,Miami,P026,Upholstered Dining Chair (2),Furniture,product,1,299.99,299.99,0
ORD-10146,C0640,2023-01-13,in-store,Los Angeles,P022,Ceramic Soap Dispenser Set,Bedding & Bath,product,1,24.99,22.49,10
ORD-10147,C1714,2023-01-21,in-store,Chicago,P020,Waffle Weave Hand Towels (6),Bedding & Bath,product,2,34.99,69.98,0
ORD-10148,C1612,2023-01-13,online,,P025,Marble Side Table,Furniture,product,1,199.99,199.99,0
ORD-10149,C1233,2023-01-02,in-store,Austin,P024,Farmhouse Coffee Table,Furniture,product,1,349.99,349.99,0
ORD-10150,C1859,2023-01-09,in-store,Austin,P021,Bamboo Bath Mat,Bedding & Bath,product,1,44.99,44.99,0
ORD-10150,C1859,2023-01-09,in-store,Austin,P021,Bamboo Bath Mat,Bedding & Bath,product,1,44.99,44.99,0
ORD-10152,C0461,2023-01-17,online,,P045,Dried Floral Arrangement,Decor,product,1,44.99,44.99,0
ORD-10152,C0461,2023-01-17,online,,P044,Ceramic Vase Collection (3),Decor,product,1,59.99,59.99,0
ORD-10152,C0461,2023-01-17,online,,P065,Entryway Coat Rack,Storage,product,1,89.99,89.99,0
ORD-10152,C0461,2023-01-17,online,,P048,Throw Pillow Set (2),Decor,product,1,44.99,44.99,0
ORD-10153,C0640,2023-01-14,in-store,Miami,P037,Brass Wall Sconce (pair),Lighting,product,2,109.99,208.98,5
ORD-10154,C1233,2023-01-02,in-store,Portland,P004,Ceramic Dinner Plate Set (4),Kitchen & Dining,product,1,59.99,59.99,0
ORD-10155,C1154,2023-01-11,in-store,Miami,P031,Writing Desk,Furniture,product,2,279.99,447.98,20
ORD-10155,C1154,2023-01-11,in-store,Miami,P045,Dried Floral Arrangement,Decor,product,1,44.99,35.99,20
ORD-10156,C1240,2023-01-19,online,,P066,Bathroom Shelf Unit,Storage,product,1,69.99,69.99,0
ORD-10156,C1240,2023-01-19,online,,P066,Bathroom Shelf Unit,Storage,product,3,69.99,209.97,0
ORD-10156,C1240,2023-01-19,online,,P009,Chef Knife Set (3pc),Kitchen & Dining,product,2,129.99,259.98,0
ORD-10157,C0461,2023-01-28,online,,P005,Stoneware Bowl Set (6),Kitchen & Dining,product,1,44.99,44.99,0
ORD-10158,C0686,2023-02-15,in-store,New York,P050,Decorative Bookends (pair),Decor,product,2,34.99,69.98,0
ORD-10158,C0686,2023-02-15,in-store,New York,P037,Brass Wall Sconce (pair),Lighting,product,1,109.99,109.99,0
ORD-10158,C0686,2023-02-15,in-store,New York,P042,Gallery Frame Set (5),Decor,product,1,49.99,49.99,0
ORD-10159,C0780,2023-02-02,in-store,Los Angeles,P050,Decorative Bookends (pair),Decor,product,1,34.99,31.49,10
ORD-10159,C0780,2023-02-02,in-store,Los Angeles,P009,Chef Knife Set (3pc),Kitchen & Dining,product,1,129.99,116.99,10
ORD-10159,C0780,2023-02-02,in-store,Los Angeles,P037,Brass Wall Sconce (pair),Lighting,product,1,109.99,98.99,10
ORD-10159,C0780,2023-02-02,in-store,Los Angeles,P057,Premium Garden Tool Set,Outdoor & Garden,product,1,69.99,62.99,10
ORD-10159,C0780,2023-02-02,in-store,Los Angeles,P008,Bamboo Cutting Board,Kitchen & Dining,product,1,29.99,26.99,10
ORD-10160,C0139,2023-02-14,online,,P008,Bamboo Cutting Board,Kitchen & Dining,product,2,29.99,59.98,0
ORD-10160,C0139,2023-02-14,online,,P047,Jute Runner 2x8,Decor,product,1,79.99,79.99,0
ORD-10160,C0139,2023-02-14,online,,P031,Writing Desk,Furniture,product,1,279.99,279.99,0
ORD-10160,C0139,2023-02-14,online,,P038,Soy Candle Collection (3),Lighting,product,1,39.99,39.99,0
ORD-10160,C0139,2023-02-14,online,,P036,Industrial Chandelier,Lighting,product,1,249.99,249.99,0
ORD-10161,C1408,2023-02-15,online,,P037,Brass Wall Sconce (pair),Lighting,product,2,109.99,219.98,0
ORD-10161,C1408,2023-02-15,online,,P043,Oversized Wall Mirror,Decor,product,2,179.99,359.98,0
ORD-10162,C1819,2023-02-23,online,,P037,Brass Wall Sconce (pair),Lighting,product,1,109.99,109.99,0
ORD-10162,C1819,2023-02-23,online,,P006,Crystal Wine Glass Set (4),Kitchen & Dining,product,1,64.99,64.99,0
ORD-10162,C1819,2023-02-23,online,,S010,Seasonal Decor Refresh,Services,service,1,250.00,250.00,0
ORD-10163,C0715,2023-02-22,online,,P007,Handblown Tumbler Set (6),Kitchen & Dining,product,1,54.99,46.74,15
ORD-10164,C1667,2023-02-26,in-store,Portland,P035,Rattan Pendant Light,Lighting,product,1,119.99,119.99,0
ORD-10165,C1819,2023-02-25,online,,P025,Marble Side Table,Furniture,product,1,199.99,199.99,0
ORD-10166,C1319,2023-02-26,in-store,Portland,P048,Throw Pillow Set (2),Decor,product,2,44.99,71.98,20
ORD-10166,C1319,2023-02-26,in-store,Portland,P048,Throw Pillow Set (2),Decor,product,3,44.99,107.98,20
ORD-10167,C1019,2023-02-03,online,,P027,Rattan Accent Chair,Furniture,product,2,249.99,499.98,0
ORD-10168,C0625,2023-02-23,in-store,Portland,P009,Chef Knife Set (3pc),Kitchen & Dining,product,1,129.99,116.99,10
ORD-10168,C0625,2023-02-23,in-store,Portland,P025,Marble Side Table,Furniture,product,1,199.99,179.99,10
ORD-10168,C0625,2023-02-23,in-store,Portland,P037,Brass Wall Sconce (pair),Lighting,product,2,109.99,197.98,10
ORD-10168,C0625,2023-02-23,in-store,Portland,P005,Stoneware Bowl Set (6),Kitchen & Dining,product,2,44.99,80.98,10
ORD-10168,C0625,2023-02-23,in-store,Portland,P026,Upholstered Dining Chair (2),Furniture,product,1,299.99,269.99,10
ORD-10169,C0341,2023-02-03,in-store,Denver,P045,Dried Floral Arrangement,Decor,product,1,44.99,44.99,0
ORD-10170,C0584,2023-02-04,in-store,Los Angeles,P046,Hand-Woven Area Rug 5x7,Decor,product,2,249.99,499.98,0
ORD-10170,C0584,2023-02-04,in-store,Los Angeles,P050,Decorative Bookends (pair),Decor,product,2,34.99,69.98,0
ORD-10171,C0984,2023-02-20,online,,P052,Wicker Patio Lounge Chair,Outdoor & Garden,product,1,349.99,349.99,0
ORD-10171,C0984,2023-02-20,online,,P009,Chef Knife Set (3pc),Kitchen & Dining,product,1,129.99,129.99,0
ORD-10172,C1612,2023-02-27,in-store,Los Angeles,P039,Beeswax Taper Candles (12),Lighting,product,2,29.99,59.98,0
ORD-10173,C1240,2023-02-13,in-store,Portland,P027,Rattan Accent Chair,Furniture,product,2,249.99,499.98,0
ORD-10173,C1240,2023-02-13,in-store,Portland,P007,Handblown Tumbler Set (6),Kitchen & Dining,product,1,54.99,54.99,0
ORD-10173,C1240,2023-02-13,in-store,Portland,P004,Ceramic Dinner Plate Set (4),Kitchen & Dining,product,1,59.99,59.99,0
ORD-10174,C0510,2023-02-01,in-store,Nashville,P063,Kitchen Drawer Organizer Set,Storage,product,1,34.99,34.99,0
ORD-10174,C0510,2023-02-01,in-store,Nashville,P042,Gallery Frame Set (5),Decor,product,1,49.99,49.99,0
ORD-10174,C0510,2023-02-01,in-store,Nashville,P010,Wooden Serving Tray,Kitchen & Dining,product,1,39.99,39.99,0
ORD-10175,C1809,2023-02-07,in-store,Chicago,P048,Throw Pillow Set (2),Decor,product,1,44.99,44.99,0
ORD-10175,C1809,2023-02-07,in-store,Chicago,P030,Bookcase 5-Tier,Furniture,product,1,189.99,189.99,0
ORD-10175,C1809,2023-02-07,in-store,Chicago,S004,Home Staging — Living Room,Services,service,1,450.00,450.00,0
ORD-10175,C1809,2023-02-07,in-store,Chicago,P009,Chef Knife Set (3pc),Kitchen & Dining,product,2,129.99,259.98,0
ORD-10176,C0485,2023-02-04,online,,P020,Waffle Weave Hand Towels (6),Bedding & Bath,product,1,34.99,34.99,0
ORD-10176,C0485,2023-02-04,online,,P001,"Cast Iron Skillet 12""",Kitchen & Dining,product,1,49.99,49.99,0
ORD-10176,C0485,2023-02-04,online,,P061,Modular Closet System,Storage,product,2,299.99,599.98,0
ORD-10176,C0485,2023-02-04,online,,P020,Waffle Weave Hand Towels (6),Bedding & Bath,product,2,34.99,69.98,0
ORD-10176,C0485,2023-02-04,online,,P049,Chunky Knit Throw Blanket,Decor,product,2,69.99,139.98,0
ORD-10177,C0418,2023-02-20,in-store,New York,P004,Ceramic Dinner Plate Set (4),Kitchen & Dining,product,1,59.99,59.99,0
ORD-10177,C0418,2023-02-20,in-store,New York,P018,Memory Foam Pillow (2-pack),Bedding & Bath,product,2,69.99,139.98,0
ORD-10177,C0418,2023-02-20,in-store,New York,P004,Ceramic Dinner Plate Set (4),Kitchen & Dining,product,1,59.99,59.99,0
ORD-10177,C0418,2023-02-20,in-store,New York,P008,Bamboo Cutting Board,Kitchen & Dining,product,1,29.99,29.99,0
ORD-10178,C1281,2023-02-13,in-store,Los Angeles,P009,Chef Knife Set (3pc),Kitchen & Dining,product,2,129.99,259.98,0
ORD-10179,C1612,2023-02-12,in-store,Portland,P065,Entryway Coat Rack,Storage,product,2,89.99,179.98,0
ORD-10179,C1612,2023-02-12,in-store,Portland,P022,Ceramic Soap Dispenser Set,Bedding & Bath,product,1,24.99,24.99,0
ORD-10179,C1612,2023-02-12,in-store,Portland,P024,Farmhouse Coffee Table,Furniture,product,1,349.99,349.99,0
ORD-10180,C0075,2023-02-22,in-store,New York,P062,Velvet Hangers (50-pack),Storage,product,1,29.99,29.99,0
ORD-10181,C1241,2023-02-18,online,,P045,Dried Floral Arrangement,Decor,product,1,44.99,40.49,10
ORD-10182,C1202,2023-02-26,online,,P023,Mid-Century Dining Table,Furniture,product,1,599.99,599.99,0
ORD-10182,C1202,2023-02-26,online,,S004,Home Staging — Living Room,Services,service,1,450.00,450.00,0
ORD-10182,C1202,2023-02-26,online,,S009,Gift Registry Planning,Services,service,1,99.00,99.00,0
ORD-10183,C1845,2023-02-03,online,,P021,Bamboo Bath Mat,Bedding & Bath,product,2,44.99,85.48,5
ORD-10184,C1240,2023-02-08,in-store,Miami,P019,Turkish Cotton Bath Towel Set (4),Bedding & Bath,product,2,79.99,151.98,5
ORD-10184,C1240,2023-02-08,in-store,Miami,P013,Egyptian Cotton Sheet Set (Queen),Bedding & Bath,product,1,129.99,123.49,5
ORD-10184,C1240,2023-02-08,in-store,Miami,P024,Farmhouse Coffee Table,Furniture,product,2,349.99,664.98,5
ORD-10185,C0075,2023-02-21,online,,P021,Bamboo Bath Mat,Bedding & Bath,product,1,44.99,44.99,0
ORD-10185,C0075,2023-02-21,online,,P011,Espresso Machine,Kitchen & Dining,product,1,299.99,299.99,0
ORD-10186,C0835,2023-02-23,online,,P007,Handblown Tumbler Set (6),Kitchen & Dining,product,1,54.99,43.99,20
ORD-10186,C0835,2023-02-23,online,,P059,Woven Storage Basket Set (4),Storage,product,1,54.99,43.99,20
ORD-10186,C0835,2023-02-23,online,,P050,Decorative Bookends (pair),Decor,product,3,34.99,83.98,20
ORD-10187,C0738,2023-02-17,in-store,Austin,P011,Espresso Machine,Kitchen & Dining,product,1,299.99,299.99,0
ORD-10187,C0738,2023-02-17,in-store,Austin,S009,Gift Registry Planning,Services,service,1,99.00,99.00,0
ORD-10187,C0738,2023-02-17,in-store,Austin,P043,Oversized Wall Mirror,Decor,product,1,179.99,179.99,0
ORD-10187,C0738,2023-02-17,in-store,Austin,P036,Industrial Chandelier,Lighting,product,1,249.99,249.99,0
ORD-10188,C1966,2023-02-26,in-store,Chicago,S007,Delivery & Assembly — Standard,Services,service,1,79.00,79.00,0
ORD-10189,C0485,2023-02-26,in-store,Los Angeles,P041,Abstract Canvas Print (24x36),Decor,product,1,89.99,89.99,0
ORD-10190,C0500,2023-02-04,in-store,Nashville,P005,Stoneware Bowl Set (6),Kitchen & Dining,product,1,44.99,44.99,0
ORD-10190,C0500,2023-02-04,in-store,Nashville,S001,Interior Design Consultation (1hr),Services,service,1,175.00,175.00,0
ORD-10191,C0780,2023-02-17,online,,P049,Chunky Knit Throw Blanket,Decor,product,2,69.99,139.98,0
ORD-10192,C0830,2023-02-26,in-store,Austin,P007,Handblown Tumbler Set (6),Kitchen & Dining,product,1,54.99,54.99,0
ORD-10192,C0830,2023-02-26,in-store,Austin,P065,Entryway Coat Rack,Storage,product,1,89.99,89.99,0
ORD-10193,C1248,2023-02-10,in-store,Miami,P060,Seagrass Basket Large,Storage,product,1,39.99,39.99,0
ORD-10194,C1421,2023-02-18,in-store,Denver,P010,Wooden Serving Tray,Kitchen & Dining,product,2,39.99,79.98,0
ORD-10194,C1421,2023-02-18,in-store,Denver,P025,Marble Side Table,Furniture,product,1,199.99,199.99,0
ORD-10194,C1421,2023-02-18,in-store,Denver,P009,Chef Knife Set (3pc),Kitchen & Dining,product,2,129.99,259.98,0
ORD-10195,C1819,2023-02-21,online,,P020,Waffle Weave Hand Towels (6),Bedding & Bath,product,2,34.99,62.98,10
ORD-10196,C0730,2023-02-25,in-store,Portland,P058,Copper Watering Can,Outdoor & Garden,product,1,49.99,49.99,0
ORD-10197,C1526,2023-02-09,online,,P065,Entryway Coat Rack,Storage,product,1,89.99,89.99,0
ORD-10197,C1526,2023-02-09,online,,S006,Personal Shopping Session,Services,service,1,150.00,150.00,0
ORD-10197,C1526,2023-02-09,online,,P018,Memory Foam Pillow (2-pack),Bedding & Bath,product,2,69.99,139.98,0
ORD-10198,C1115,2023-02-19,in-store,Denver,P017,Weighted Blanket 15lb,Bedding & Bath,product,1,89.99,89.99,0
ORD-10198,C1115,2023-02-19,in-store,Denver,P021,Bamboo Bath Mat,Bedding & Bath,product,1,44.99,44.99,0
ORD-10199,C1383,2023-02-27,online,,P030,Bookcase 5-Tier,Furniture,product,1,189.99,189.99,0
ORD-10200,C0983,2023-02-09,in-store,Austin,P017,Weighted Blanket 15lb,Bedding & Bath,product,1,89.99,76.49,15
ORD-10201,C1612,2023-02-24,in-store,Chicago,P046,Hand-Woven Area Rug 5x7,Decor,product,2,249.99,499.98,0
ORD-10202,C0873,2023-02-27,online,,P023,Mid-Century Dining Table,Furniture,product,2,599.99,1139.98,5
ORD-10202,C0873,2023-02-27,online,,P047,Jute Runner 2x8,Decor,product,1,79.99,75.99,5
ORD-10203,C0640,2023-02-04,in-store,Los Angeles,P020,Waffle Weave Hand Towels (6),Bedding & Bath,product,3,34.99,104.97,0
ORD-10203,C0640,2023-02-04,in-store,Los Angeles,P028,Velvet Armchair,Furniture,product,1,449.99,449.99,0
ORD-10203,C0640,2023-02-04,in-store,Los Angeles,P030,Bookcase 5-Tier,Furniture,product,1,189.99,189.99,0
ORD-10204,C1240,2023-02-02,in-store,Portland,S004,Home Staging — Living Room,Services,service,1,450.00,450.00,0
ORD-10204,C1240,2023-02-02,in-store,Portland,P045,Dried Floral Arrangement,Decor,product,1,44.99,44.99,0
ORD-10204,C1240,2023-02-02,in-store,Portland,P002,Stainless Steel Pot Set (5pc),Kitchen & Dining,product,2,189.99,379.98,0
ORD-10205,C1303,2023-02-10,in-store,Miami,P050,Decorative Bookends (pair),Decor,product,1,34.99,34.99,0
ORD-10205,C1303,2023-02-10,in-store,Miami,P015,Microfiber Sheet Set (Full),Bedding & Bath,product,1,49.99,49.99,0
ORD-10206,C0954,2023-02-18,online,,P065,Entryway Coat Rack,Storage,product,1,89.99,89.99,0
ORD-10206,C0954,2023-02-18,online,,P039,Beeswax Taper Candles (12),Lighting,product,1,29.99,29.99,0
ORD-10206,C0954,2023-02-18,online,,P019,Turkish Cotton Bath Towel Set (4),Bedding & Bath,product,1,79.99,79.99,0
ORD-10207,C1504,2023-02-08,online,,P034,Ceramic Floor Lamp,Lighting,product,1,149.99,149.99,0
ORD-10207,C1504,2023-02-08,online,,S010,Seasonal Decor Refresh,Services,service,1,250.00,250.00,0
ORD-10208,C1107,2023-02-09,online,,P031,Writing Desk,Furniture,product,1,279.99,279.99,0
ORD-10208,C1107,2023-02-09,online,,P024,Farmhouse Coffee Table,Furniture,product,1,349.99,349.99,0
ORD-10208,C1107,2023-02-09,online,,P023,Mid-Century Dining Table,Furniture,product,1,599.99,599.99,0
